Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
6208,5,2018-07-27,0,112,1,2,45189,92.0,3.41,2.92,4.91,0.0,12676.523000000001,199,-1,-1,1882,-1,-1,-1,8.0
8865,22,2018-07-27,0,77,1,3,52948,93.0,2.88,2.67,4.55,0.01,130316.609,175,616,11,2206,43,34,56,21.0
11487,6,2018-07-27,0,91,1,1,38429,87.0,3.83,2.67,4.75,0.0,9954.056999999999,159,-1,-1,1601,-1,-1,-1,8.0
9780,23,2018-07-27,0,60,1,2,46961,92.0,3.23,3.22,4.42,0.03,25176.77,168,588,10,1956,41,33,59,3.0
5061,23,2018-07-27,0,111,1,2,37724,101.0,3.01,3.03,4.13,0.09,216.271,174,868,12,1571,62,19,72,3.0
11494,6,2018-07-27,0,79,1,1,42476,93.0,3.22,2.73,4.62,0.0,14256.069,204,523,8,1769,36,40,65,9.0
5081,22,2018-07-27,0,106,1,2,49142,90.0,2.98,2.78,4.65,0.0,209.41099999999997,122,649,8,2047,45,21,81,3.0
11088,8,2018-07-27,0,114,1,1,29843,88.0,3.78,3.13,4.73,0.01,693.425,189,619,11,1243,43,30,56,11.0
11505,8,2018-07-27,0,80,1,1,31662,91.0,3.86,3.09,4.68,0.02,45185.566,160,712,15,1319,49,29,47,13.0
8944,23,2018-07-27,0,66,1,3,47457,93.0,3.12,2.9,4.45,0.04,22750.967,160,688,13,1977,48,23,53,11.0
6265,23,2018-07-27,0,109,1,2,36620,91.0,3.3,3.31,4.68,0.06,87.29700000000001,92,835,12,1525,58,14,70,-2.0
8046,22,2018-07-27,0,58,1,4,55060,91.0,3.64,3.26,4.52,0.09,52119.472,129,751,10,2294,52,19,75,1.0
10771,5,2018-07-27,0,92,1,2,44515,87.0,3.54,3.07,4.75,0.02,4508.165,137,585,9,1854,41,26,65,-6.0
9130,22,2018-07-27,0,65,1,3,41727,93.0,3.75,3.32,4.53,0.08,28379.194,160,652,10,1738,45,26,65,2.0
8951,23,2018-07-27,0,60,1,3,58639,104.0,2.75,3.12,4.44,0.18,31477.493,112,652,13,2443,45,20,50,1.0
11087,8,2018-07-27,0,190,1,1,35851,90.0,3.55,2.92,4.71,0.02,200.90900000000002,167,-1,-1,1493,-1,-1,-1,-29.0
6268,5,2018-07-27,0,181,1,2,48721,103.0,3.39,2.91,4.57,0.05,9418.895,175,-1,-1,2030,-1,-1,-1,1.0
9758,22,2018-07-27,0,98,1,2,48847,95.0,3.26,2.82,4.64,0.0,1667.247,205,-1,-1,2035,-1,-1,-1,15.0
11420,8,2018-07-27,0,101,1,1,41425,105.0,3.62,2.75,4.64,0.02,19319.694,183,-1,-1,1726,-1,-1,-1,26.0
9141,22,2018-07-27,0,84,1,3,61885,95.0,3.22,3.24,4.53,0.04,24603.664,118,712,12,2578,48,18,59,7.0
11397,8,2018-07-27,0,96,1,1,29881,84.0,3.37,2.97,4.84,0.02,141579.385,151,615,8,1245,43,28,77,12.0
8672,22,2018-07-27,0,102,1,3,60497,102.0,2.78,2.57,4.5,0.02,61659.494000000006,131,616,8,2520,43,23,77,31.0
9562,22,2018-07-27,0,151,1,2,45287,96.0,3.27,3.1,4.58,0.01,2924.152,169,718,12,1886,50,28,60,-3.0
6385,22,2018-07-27,0,88,1,2,47355,95.0,3.13,2.78,4.73,0.0,1438.7979999999998,178,612,8,1973,42,26,76,1.0
11470,8,2018-07-27,0,80,1,1,17927,94.0,2.18,2.89,4.38,0.08,6886.52,223,526,15,746,37,48,35,8.0
9358,23,2018-07-27,0,80,1,2,51216,100.0,3.13,2.73,4.58,0.0,58884.362,134,823,13,2134,57,19,63,-29.0
217,23,2018-07-27,0,82,1,3,55333,99.0,3.11,3.23,4.49,0.05,592.925,160,714,18,2305,49,26,40,10.0
11296,6,2018-07-28,0,125,1,1,37545,95.0,3.54,2.74,4.7,0.0,29174.28,164,676,12,1564,47,28,56,1.0
11298,8,2018-07-28,0,82,1,1,40758,103.0,3.63,2.64,4.75,0.0,259417.671,194,382,5,1698,27,57,76,12.0
11421,6,2018-07-28,0,79,1,1,31414,86.0,3.83,2.63,4.85,0.0,108.14299999999999,134,685,14,1308,47,24,49,-15.0
4379,22,2018-07-28,0,92,1,2,55743,99.0,2.95,2.7,4.38,0.03,38547.832,143,712,21,2322,48,24,34,-8.0
11297,6,2018-07-28,0,66,1,1,37572,87.0,3.25,2.74,4.78,0.0,31.26,107,606,13,1565,42,22,47,-12.0
11563,8,2018-07-28,0,58,1,1,31278,88.0,3.39,2.74,4.86,0.0,6081.348000000001,598,430,6,1303,30,125,72,232.0
8049,6,2018-07-28,0,96,1,2,41975,91.0,3.57,3.13,4.73,0.03,13335.214,195,487,7,1748,33,40,70,8.0
9642,22,2018-07-28,0,94,1,2,57113,98.0,2.8,3.16,4.15,0.07,198152.671,147,660,12,2379,46,24,55,-7.0
6371,5,2018-07-28,0,74,1,2,41637,104.0,3.58,3.14,4.22,0.07,56885.308,148,742,15,1734,50,23,49,-4.0
4318,12,2018-07-28,0,62,1,3,46286,103.0,3.0,3.02,4.43,0.05,711.2130000000001,150,586,10,1928,42,28,59,1.0
9634,5,2018-07-28,0,70,1,2,45723,92.0,3.41,3.12,4.67,0.03,20511.612,179,694,13,1905,47,29,53,-6.0
7154,23,2018-07-28,0,68,1,6,38312,95.0,3.15,3.0,4.66,0.03,5902.009,120,739,14,1596,51,19,53,-4.0
11030,6,2018-07-28,0,125,1,1,44370,91.0,3.07,2.95,4.46,0.06,8953.65,182,550,7,1848,37,39,79,1.0
11412,8,2018-07-28,0,99,1,1,52834,108.0,3.07,2.84,4.52,0.03,40271.705,158,640,13,2201,44,29,49,-7.0
9555,22,2018-07-28,0,66,1,2,55442,99.0,2.92,2.81,4.22,0.05,119124.259,139,697,13,2310,48,21,54,1.0
6362,23,2018-07-28,0,98,1,2,52307,95.0,2.89,2.77,4.79,0.06,430.526,131,757,12,2179,51,18,63,-2.0
11397,8,2018-07-28,0,97,1,1,28689,95.0,3.26,2.96,4.85,0.0,8317.639000000001,158,667,8,1195,46,26,83,19.0
9562,22,2018-07-28,0,152,1,2,43812,96.0,2.94,3.15,4.56,0.02,2.818,193,784,7,1825,54,24,112,7.0
9679,23,2018-07-28,0,80,1,2,46670,90.0,3.85,2.59,4.84,0.02,21877.623,134,540,11,1944,38,29,49,18.0
11088,8,2018-07-28,0,115,1,1,33450,87.0,4.05,3.15,4.77,0.01,1191.242,173,657,9,1393,46,27,73,1.0
11318,8,2018-07-28,0,170,1,1,27251,92.0,3.86,3.21,4.69,0.01,5861.383000000001,264,477,10,1135,33,55,48,30.0
4963,23,2018-07-28,0,68,1,2,50576,102.0,2.88,3.15,4.07,0.12,38904.528,135,606,13,2107,44,23,47,-4.0
6372,23,2018-07-28,0,67,1,2,46954,96.0,2.85,3.0,4.72,0.01,6280.581,165,495,8,1956,33,38,62,9.0
9543,22,2018-07-28,0,84,1,2,44899,97.0,3.61,3.23,4.48,0.04,62950.587,206,562,7,1870,39,37,80,0.0
11428,6,2018-07-28,0,90,1,1,40074,93.0,3.39,2.99,4.72,0.0,4709.771,174,-1,-1,1669,-1,-1,-1,14.0
11553,2,2018-07-28,0,49,1,1,24154,96.0,3.41,3.44,4.34,0.07,4764.309,165,468,8,1006,33,42,58,4.0
10791,22,2018-07-28,0,60,1,2,39104,100.0,3.8,3.09,4.83,0.05,6886.52,151,790,9,1629,54,18,88,14.0
6240,23,2018-07-28,0,64,1,2,60984,97.0,3.25,2.66,4.6,0.04,11857.684,166,282,12,2541,20,69,24,8.0
11434,6,2018-07-28,0,90,1,1,44723,95.0,3.02,3.06,4.59,0.01,5915.6140000000005,170,544,7,1863,38,33,78,4.0
9130,22,2018-07-28,0,66,1,3,45631,99.0,3.7,3.14,4.5,0.08,1936.422,139,646,11,1901,45,25,59,7.0
5061,23,2018-07-28,0,112,1,2,41985,103.0,2.86,3.23,4.15,0.1,296483.222,198,805,10,1749,56,22,80,16.0
3305,23,2018-07-28,0,110,1,3,58855,95.0,3.36,3.2,4.44,0.05,26242.194,144,874,15,2452,61,18,58,8.0
6097,22,2018-07-28,0,100,1,2,53072,95.0,3.66,2.55,4.72,0.0,0.114,175,631,14,2211,44,29,45,4.0
11338,8,2018-07-28,0,167,1,1,38202,101.0,3.07,2.8,4.72,0.0,6180.161999999999,221,505,6,1591,35,44,84,37.0
10778,5,2018-07-28,0,119,1,2,42147,91.0,3.46,3.06,4.65,0.0,23933.167,182,586,8,1756,41,36,73,-1.0
8898,23,2018-07-28,0,111,1,3,34485,104.0,3.8,2.92,4.63,0.04,260015.93300000002,192,580,9,1436,40,34,64,30.0
11450,8,2018-07-28,0,66,1,1,29133,93.0,3.4,3.09,4.61,0.03,3499.452,124,727,16,1213,53,18,45,12.0
8926,23,2018-07-28,0,117,1,3,50784,99.0,3.04,3.04,4.33,0.06,485288.355,168,772,9,2116,54,20,86,14.0
9358,23,2018-07-28,0,81,1,2,52822,96.0,3.06,2.66,4.62,0.0,377571.899,152,637,11,2200,44,29,58,-16.0
6268,5,2018-07-28,0,182,1,2,48549,108.0,3.5,2.95,4.57,0.06,12416.518999999998,167,-1,-1,2022,-1,-1,-1,-5.0
9758,22,2018-07-28,0,99,1,2,45942,96.0,2.67,2.81,4.61,0.0,13645.838,212,664,13,1914,43,33,51,23.0
9329,23,2018-07-28,0,65,1,2,66562,98.0,3.53,2.79,4.61,0.03,2844.461,132,657,21,2773,46,23,31,13.0
11505,8,2018-07-28,0,81,1,1,29474,90.0,3.84,3.1,4.59,0.03,14825.18,188,853,14,1228,57,23,61,9.0
8659,23,2018-07-28,0,62,1,3,54135,98.0,2.99,2.81,4.58,0.01,572.795,129,511,5,2255,36,28,102,-9.0
10762,12,2018-07-28,0,120,1,5,47973,100.0,3.15,2.84,4.63,0.04,11040.791000000001,185,505,5,1998,35,41,101,5.0
6280,23,2018-07-28,0,108,1,2,44632,103.0,3.82,3.03,4.54,0.04,2741.575,170,-1,-1,1859,-1,-1,-1,28.0
11430,6,2018-07-28,0,94,1,1,43773,100.0,3.11,2.67,4.66,0.0,676.082,212,447,11,1823,31,55,41,8.0
9780,23,2018-07-28,0,61,1,2,55065,92.0,3.86,3.21,4.54,0.03,653.13,170,499,10,2294,35,39,50,4.0
11432,6,2018-07-28,0,112,1,1,36023,88.0,3.43,2.89,4.63,0.0,6839.116999999999,159,639,13,1500,44,28,49,-3.0
9802,6,2018-07-28,0,67,1,2,36901,95.0,3.14,3.01,4.65,0.04,1717.908,195,507,9,1537,35,43,56,8.0
11352,6,2018-07-28,0,89,1,1,40803,89.0,3.31,3.17,4.65,0.01,77983.046,168,549,13,1700,37,37,42,7.0
9821,23,2018-07-28,0,79,1,2,51329,95.0,3.11,3.08,4.25,0.11,6109.423000000001,184,622,16,2138,43,26,39,36.0
11508,6,2018-07-28,0,97,1,1,41560,92.0,3.04,3.01,4.65,0.0,1116.862,134,-1,-1,1731,-1,-1,-1,-5.0
9835,23,2018-07-28,0,68,1,2,60265,96.0,2.76,3.19,4.29,0.08,63241.202000000005,182,532,9,2511,38,36,59,12.0
11357,6,2018-07-28,0,77,1,1,27644,91.0,2.99,3.02,4.54,0.02,11885.017,151,694,19,1151,48,26,37,-1.0
8583,22,2018-07-28,0,77,1,3,43791,100.0,3.36,2.82,4.55,0.03,51880.022000000004,111,459,4,1824,32,26,115,-12.0
9014,5,2018-07-28,0,72,1,3,45145,97.0,3.27,2.64,4.63,0.02,483.05800000000005,157,-1,-1,1881,-1,-1,-1,3.0
9487,5,2018-07-28,0,173,1,2,59050,91.0,3.17,2.87,4.5,0.02,2074.913,177,-1,-1,2460,-1,-1,-1,8.0
8944,23,2018-07-28,0,67,1,3,47705,93.0,3.01,2.9,4.44,0.06,62373.494000000006,158,598,13,1987,43,27,46,12.0
9735,23,2018-07-28,0,79,1,2,54284,98.0,3.46,3.03,4.75,0.01,67.764,140,703,8,2261,51,19,88,15.0
11494,6,2018-07-29,0,81,1,1,40384,92.0,3.16,2.75,4.67,0.01,2798.9809999999998,181,469,10,1682,33,45,47,8.0
11357,6,2018-07-29,0,78,1,1,27773,93.0,2.57,2.89,4.49,0.03,1458.8139999999999,163,-1,-1,1157,-1,-1,-1,-1.0
8951,23,2018-07-29,0,62,1,3,56475,101.0,2.8,3.11,4.38,0.08,44771.332,130,585,12,2353,41,21,49,30.0
9835,23,2018-07-29,0,69,1,2,53911,95.0,3.04,3.07,4.28,0.08,171395.812,184,580,12,2246,41,32,48,12.0
11505,8,2018-07-29,0,82,1,1,30802,92.0,3.66,3.08,4.51,0.03,1648.162,158,781,13,1283,57,23,60,-11.0
9573,23,2018-07-29,0,73,1,2,54098,104.0,2.97,2.86,4.48,0.03,3318.9429999999998,143,739,19,2254,51,19,39,4.0
11341,6,2018-07-29,0,78,1,1,35530,96.0,3.34,2.99,4.67,0.0,18620.87,262,690,18,1480,47,34,38,2.0
9358,23,2018-07-29,0,82,1,2,52281,102.0,2.96,2.72,4.62,0.0,21232.451,174,625,13,2178,43,30,48,-9.0
11497,6,2018-07-29,0,105,1,1,41599,93.0,2.97,2.94,4.6,0.02,3.133,125,-1,-1,1733,-1,-1,-1,-11.0
8672,22,2018-07-29,0,104,1,3,58217,105.0,2.8,2.58,4.49,0.03,65162.858,114,700,11,2425,49,19,64,13.0
8898,23,2018-07-29,0,112,1,3,32181,104.0,3.66,2.97,4.59,0.05,774.461,187,628,9,1340,44,32,70,29.0
2282,23,2018-07-29,0,114,1,2,62694,102.0,2.89,2.72,4.6,0.03,3357.3759999999997,146,700,12,2612,49,23,58,2.0
9802,6,2018-07-29,0,68,1,2,35863,98.0,3.11,3.06,4.63,0.05,89536.505,190,463,8,1494,32,47,58,6.0
11296,6,2018-07-29,0,126,1,1,38328,91.0,3.55,2.64,4.68,0.0,54.701,165,754,12,1597,52,23,63,-2.0
9141,22,2018-07-29,0,86,1,3,58098,95.0,3.16,3.11,4.5,0.06,9015.709,120,655,11,2420,47,21,60,10.0
6097,22,2018-07-29,0,101,1,2,54672,96.0,3.62,2.6,4.72,0.03,7294.573,178,679,13,2278,47,27,52,16.0
11442,6,2018-07-29,0,55,1,1,34864,82.0,3.99,2.82,4.86,0.0,2851.0170000000003,161,-1,-1,1452,-1,-1,-1,0.0
11349,6,2018-07-29,0,80,1,1,33948,100.0,2.67,3.34,4.13,0.09,51522.850999999995,247,606,14,1414,42,42,43,40.0
11351,8,2018-07-29,0,60,1,1,42909,91.0,2.93,2.94,4.62,0.04,7144.964,202,571,11,1787,40,35,52,14.0
7735,22,2018-07-29,0,108,1,5,61027,98.0,2.81,2.74,4.37,0.03,46558.633,145,688,8,2542,48,24,86,1.0
11102,10,2018-07-29,0,136,1,1,43804,115.0,4.03,2.71,4.59,0.02,2162.718,195,499,19,1825,35,43,26,27.0
3345,23,2018-07-29,0,64,1,3,46355,99.0,2.67,2.92,4.27,0.1,27605.777000000002,102,982,14,1931,68,11,70,21.0
6265,23,2018-07-29,0,111,1,2,35630,94.0,3.71,3.35,4.73,0.07,8298.51,120,766,7,1484,54,18,109,52.0
7624,23,2018-07-29,0,127,1,5,52680,100.0,3.3,3.14,4.61,0.04,45289.772000000004,143,760,11,2195,53,20,69,9.0
11088,8,2018-07-29,0,116,1,1,31383,87.0,4.13,3.12,4.76,0.02,14859.354,165,649,8,1307,45,27,81,-2.0
11412,8,2018-07-29,0,100,1,1,47232,104.0,3.16,2.83,4.52,0.02,2023.0179999999998,162,685,13,1968,48,27,53,1.0
7154,23,2018-07-29,0,69,1,6,40123,93.0,3.19,2.97,4.67,0.04,28313.929,136,702,12,1671,49,23,58,14.0
8049,6,2018-07-29,0,97,0,2,14492,,3.58,3.14,4.9,0.0,0.0,214,459,8,486,33,41,57,15.0
9823,23,2018-07-29,0,66,1,2,46134,100.0,3.34,3.11,4.42,0.03,1482516.47,145,643,10,1922,45,23,64,5.0
9014,5,2018-07-29,0,73,1,3,46212,99.0,3.22,2.59,4.62,0.01,3147.7490000000003,171,637,11,1932,44,29,58,-1.0
5036,23,2018-07-29,0,80,1,2,36865,102.0,3.48,2.98,4.67,0.15,542001.147,153,583,5,1536,40,27,117,19.0
9510,22,2018-07-29,0,138,1,2,48542,100.0,3.0,2.71,4.51,0.03,439541.26,196,694,12,2022,48,32,58,9.0
11458,6,2018-07-29,0,89,1,1,41532,95.0,3.26,2.69,4.7,0.0,1999.862,171,616,13,1730,43,34,47,9.0
11245,6,2018-07-29,0,117,1,1,46165,96.0,3.26,2.63,4.58,0.02,453.941,189,409,4,1923,28,48,102,33.0
11530,8,2018-07-29,0,60,1,1,24375,90.0,3.6,2.95,4.9,0.0,378.44199999999995,168,760,11,1015,53,25,69,14.0
6327,22,2018-07-29,0,105,1,2,47630,91.0,3.37,3.02,4.68,0.04,383.707,124,571,6,1344,41,23,95,6.0
10792,12,2018-07-29,0,61,1,2,45703,98.0,3.13,2.91,4.62,0.02,459197.698,171,544,7,1904,37,36,78,-6.0
9701,22,2018-07-29,0,61,1,2,49023,103.0,3.53,2.85,4.65,0.03,534.564,127,669,12,2042,46,22,56,6.0
9523,23,2018-07-29,0,116,1,2,44146,92.0,2.71,3.13,4.41,0.12,92896.62400000001,157,772,15,1839,54,23,51,9.0
8363,22,2018-07-29,0,143,1,4,54543,101.0,3.45,2.95,4.63,0.06,1901.0770000000002,185,-1,-1,2272,-1,-1,-1,3.0
11450,8,2018-07-29,0,67,1,1,51428,105.0,3.32,2.94,4.65,0.04,218.77599999999998,136,820,23,2142,57,17,36,13.0
9427,22,2018-07-29,0,67,1,2,50242,91.0,3.2,2.7,4.67,0.03,18155.148999999998,125,490,9,2093,34,28,54,17.0
6296,22,2018-07-29,0,197,1,2,47288,93.0,3.41,3.14,4.63,0.03,23388.37,194,-1,-1,1970,-1,-1,-1,11.0
10793,5,2018-07-29,0,75,1,2,45671,96.0,3.27,2.71,4.71,0.0,15417.011,198,628,9,1902,43,29,70,26.0
11351,8,2018-07-30,0,61,1,1,43674,93.0,3.01,2.95,4.58,0.03,9311.075,167,651,10,1819,45,28,65,6.0
11447,8,2018-07-30,0,99,1,1,33468,100.0,3.37,3.25,4.67,0.02,16710.908,545,306,6,1394,21,141,51,230.0
9547,22,2018-07-30,0,101,1,2,37010,98.0,3.71,2.99,4.57,0.1,6382.632,156,598,10,1542,42,31,60,3.0
9431,23,2018-07-30,0,71,1,2,49456,93.0,3.74,2.51,4.64,0.01,46451.507000000005,130,694,15,2060,48,21,46,-1.0
11245,6,2018-07-30,0,118,1,1,48896,99.0,3.3,2.58,4.66,0.01,5597.576999999999,181,333,5,2037,23,61,67,17.0
4945,22,2018-07-30,0,62,1,2,49271,96.0,3.35,2.85,4.57,0.04,29716.662999999997,130,-1,-1,2052,-1,-1,-1,9.0
8363,22,2018-07-30,0,144,1,4,51445,101.0,3.36,2.93,4.67,0.03,251767.706,243,562,8,2143,39,43,70,21.0
3345,23,2018-07-30,0,65,1,3,38071,104.0,2.69,2.85,4.18,0.08,648634.843,124,859,22,1586,60,15,39,33.0
8049,6,2018-07-30,0,98,1,2,38892,91.0,3.9,3.12,4.86,0.03,283.791,201,379,8,1620,26,59,47,13.0
9679,23,2018-07-30,0,82,1,2,43648,86.0,3.86,2.62,4.9,0.0,3104.56,127,676,11,1818,47,23,61,9.0
9141,22,2018-07-30,0,87,1,3,55799,94.0,3.03,3.21,4.36,0.07,2728.9759999999997,120,733,10,2324,50,15,73,15.0
8951,23,2018-07-30,0,63,1,3,58864,102.0,3.08,2.98,4.16,0.08,58479.035,121,658,9,2452,46,20,73,6.0
8944,23,2018-07-30,0,69,1,3,34083,92.0,2.92,2.9,4.3,0.03,208.929,152,591,10,1420,41,25,59,8.0
9599,5,2018-07-30,0,177,1,2,34689,101.0,3.49,2.7,4.55,0.0,2398.833,182,-1,-1,1445,-1,-1,-1,-7.0
6097,22,2018-07-30,0,102,1,2,60287,93.0,3.69,2.64,4.64,0.0,11830.413999999999,151,549,13,2511,38,36,42,10.0
11450,8,2018-07-30,0,68,1,1,32585,95.0,3.13,3.09,4.69,0.02,1721.868,97,838,23,1357,56,15,36,-16.0
9545,5,2018-07-30,0,90,1,2,33914,93.0,3.51,3.31,4.54,0.05,194535.80899999998,228,661,8,1413,46,29,83,24.0
4977,5,2018-07-30,0,123,1,2,43137,90.0,3.25,3.23,4.58,0.03,24154.602000000003,202,634,10,1797,46,33,63,25.0
8375,8,2018-07-30,0,85,1,4,41483,92.0,3.73,3.1,4.83,0.07,3689.775,197,429,10,1728,30,50,43,-4.0
9130,22,2018-07-30,0,68,1,3,44718,91.0,3.97,3.26,4.57,0.07,32508.736,152,658,13,1863,48,24,51,9.0
9802,6,2018-07-30,0,69,1,2,37326,96.0,3.12,3.05,4.64,0.05,5470.158,191,420,10,1555,29,52,42,6.0
11102,10,2018-07-30,0,137,1,1,39686,111.0,3.71,2.82,4.66,0.03,2306.746,210,568,12,1653,39,35,47,39.0
11296,6,2018-07-30,0,127,1,1,38659,94.0,3.48,2.65,4.66,0.0,458142.152,162,586,12,1610,41,33,49,20.0
8975,23,2018-07-30,0,69,1,3,58328,94.0,3.46,2.86,4.67,0.01,20230.18,116,790,22,2430,55,18,36,8.0
9637,5,2018-07-30,0,140,1,2,44389,102.0,2.88,2.61,4.21,0.05,22594.362,196,592,9,1849,41,34,66,10.0
5036,23,2018-07-30,0,81,1,2,36164,96.0,3.42,3.03,4.62,0.05,39084.09,174,415,8,1506,29,43,52,34.0
9573,23,2018-07-30,0,74,1,2,53666,103.0,2.99,2.81,4.46,0.02,827942.585,143,706,17,2236,49,22,42,4.0
11341,6,2018-07-30,0,79,1,1,32790,94.0,3.28,3.03,4.68,0.0,95.719,228,613,13,1366,43,36,47,4.0
9701,22,2018-07-30,0,62,1,2,49909,97.0,3.52,2.81,4.6,0.03,47.643,124,727,11,2079,51,19,66,15.0
2282,23,2018-07-30,0,115,1,2,73446,102.0,2.94,2.87,4.52,0.03,467.735,135,709,13,3060,49,22,55,-6.0
11352,6,2018-07-30,0,91,1,1,39701,88.0,3.29,3.13,4.62,0.01,1492.793,190,526,8,1654,37,40,66,20.0
10771,5,2018-07-30,0,95,1,2,43404,86.0,3.62,3.06,4.74,0.01,233.345,147,-1,-1,1808,-1,-1,-1,5.0
9358,23,2018-07-30,0,83,1,2,55252,99.0,3.02,2.68,4.55,0.0,2716.4390000000003,161,712,10,2302,49,24,71,-6.0
11087,8,2018-07-30,0,193,1,1,38893,92.0,3.84,3.0,4.7,0.02,4591.982,204,697,14,1620,48,31,50,5.0
4318,12,2018-07-30,0,64,1,3,44243,103.0,3.3,3.17,4.45,0.05,4216.965,181,477,10,1843,32,42,48,10.0
4296,5,2018-07-30,0,109,1,3,36300,114.0,3.51,2.84,4.58,0.06,190107.951,256,595,8,1512,41,41,74,39.0
8672,22,2018-07-30,0,105,1,3,59430,102.0,2.94,2.6,4.49,0.58,153108.894,124,724,9,2476,50,17,80,9.0
11357,6,2018-07-30,0,79,1,1,34189,93.0,3.18,3.02,4.47,0.02,1294.195,171,718,23,1424,50,26,31,12.0
11403,2,2018-07-30,0,50,1,1,39169,92.0,3.35,2.94,4.72,0.01,447.713,228,496,10,1632,34,48,50,7.0
8281,23,2018-07-30,0,107,1,4,31831,94.0,3.88,2.71,4.89,0.0,475.335,486,433,8,1326,30,61,54,367.0
9487,5,2018-07-30,0,175,1,2,54762,91.0,3.03,2.82,4.45,0.03,42461.981,199,613,11,2281,44,35,56,22.0
9681,12,2018-07-30,0,139,1,2,44900,97.0,3.54,2.87,4.75,0.0,304088.363,185,670,11,1870,47,29,61,5.0
11421,6,2018-07-30,0,81,1,1,33652,86.0,3.99,2.56,4.9,0.02,2779.7140000000004,157,568,13,1402,40,31,44,0.0
11318,8,2018-07-30,0,172,1,1,26192,85.0,3.59,3.19,4.57,0.02,6886.52,237,535,11,1091,37,50,49,16.0
11362,8,2018-07-31,0,106,1,1,32963,93.0,3.5,2.79,4.85,0.0,5.482,183,667,11,1373,46,27,61,8.0
9540,23,2018-07-31,0,58,1,2,59094,97.0,3.18,2.98,4.5,0.08,1733.8029999999999,137,610,13,2462,42,23,47,6.0
11520,8,2018-07-31,0,76,1,1,47375,99.0,3.34,2.59,4.63,0.01,3104.56,213,580,13,1973,40,42,45,11.0
11181,6,2018-07-31,0,209,1,1,35273,95.0,3.15,3.15,4.51,0.02,0.115,177,661,10,1469,46,28,66,-2.0
11547,2,2018-07-31,0,48,1,1,36244,94.0,3.11,2.87,4.58,0.36,9931.154,203,-1,-1,1510,-1,-1,-1,7.0
8375,8,2018-07-31,0,86,1,4,43046,95.0,3.65,3.15,4.74,0.06,2488.856,187,394,7,1793,27,55,56,8.0
4991,23,2018-07-31,0,99,1,2,45372,106.0,3.79,2.61,4.75,0.0,17660.387,118,754,10,1890,52,19,75,-8.0
10791,22,2018-07-31,0,63,1,2,33346,93.0,3.58,3.13,4.79,0.01,2443.43,162,646,8,1389,46,24,81,37.0
9799,23,2018-07-31,0,82,1,2,55239,107.0,3.75,2.83,4.64,0.03,247.74200000000002,150,570,8,2301,40,30,71,-1.0
7624,23,2018-07-31,0,129,1,5,50358,98.0,3.7,3.1,4.67,0.05,12022.642,143,574,9,2098,40,30,64,19.0
11563,8,2018-07-31,0,61,1,1,30717,87.0,3.47,2.7,4.85,0.0,189.234,157,745,11,1279,52,25,68,-3.0
11357,6,2018-07-31,0,80,1,1,25555,93.0,3.04,2.95,4.57,0.05,8394.595,160,757,22,1064,53,21,34,4.0
7735,22,2018-07-31,0,110,1,5,61647,95.0,2.71,2.61,4.45,0.04,4688.133,150,417,6,2568,29,44,70,8.0
10792,12,2018-07-31,0,63,1,2,45468,100.0,3.13,2.83,4.64,0.02,8609.936,183,448,8,1894,31,47,56,-3.0
9849,22,2018-07-31,0,53,1,2,34641,100.0,3.76,2.9,4.91,0.02,10764.653,166,-1,-1,1443,-1,-1,-1,3.0
8951,23,2018-07-31,0,64,1,3,55055,100.0,3.23,3.07,4.37,0.09,462380.98,137,556,10,2293,39,27,56,21.0
8944,23,2018-07-31,0,70,1,3,47796,93.0,2.64,2.8,4.35,0.11,1745.8220000000001,199,622,15,1991,42,31,41,52.0
4975,22,2018-07-31,0,109,1,2,57679,103.0,3.3,2.35,4.44,0.25,28119.0,171,616,11,2403,43,30,56,2.0
9642,22,2018-07-31,0,97,1,2,58823,103.0,3.12,3.06,4.48,0.06,44977.972,162,613,11,2450,43,28,56,10.0
9843,22,2018-07-31,0,62,1,2,44984,100.0,3.56,2.54,4.59,0.03,37757.231,156,535,9,1185,38,30,59,12.0
11531,6,2018-07-31,0,72,1,1,35358,89.0,2.97,3.0,4.21,0.15,229086.58399999997,233,567,14,1473,39,46,40,17.0
1,22,2018-07-31,0,57,1,3,54298,94.0,2.95,2.9,4.51,0.04,2454.708,165,388,8,2262,27,45,48,17.0
4395,5,2018-07-31,0,55,1,2,41516,104.0,2.81,2.89,4.49,0.07,2089.2960000000003,200,490,8,1729,34,49,61,15.0
5029,5,2018-07-31,0,114,1,2,38152,102.0,3.62,2.62,4.88,0.07,428.548,220,364,8,1589,26,69,46,18.0
11403,2,2018-07-31,0,51,1,1,37937,90.0,3.01,2.94,4.72,0.0,414.954,267,396,8,1580,28,71,50,20.0
11088,8,2018-07-31,0,118,1,1,32917,89.0,4.03,3.16,4.73,0.01,2296.1479999999997,204,646,10,1371,45,30,65,28.0
