Animal_ID,Group_ID,Date,Dry_Days,Days_in_Milk,Is_Milked,Lactation_Num,Yield (gr),Conductivity,Fat (%),Protein (%),Lactose (%),Blood (%),SCC (*1000/ml),Activity (steps/hour),RestTime (minutes),RestBout (#),ProdRate (gr/hour),RestRatio (%),RestRestlessness,RestPerBout (minutes),ActivityDeviation (%)
2531,22,2018-07-31,0,81,1,3,50086,99.0,2.73,2.64,4.54,0.04,63826.323,188,595,10,2086,41,33,60,25.0
9547,22,2018-07-31,0,102,1,2,38733,105.0,3.35,3.08,4.47,0.04,16672.476000000002,156,643,12,1613,49,26,54,5.0
9679,23,2018-07-31,0,83,1,2,46019,85.0,3.74,2.62,4.82,0.0,5188.002,127,607,12,1917,42,25,51,7.0
11344,8,2018-07-31,0,87,1,1,27814,100.0,3.7,2.98,4.68,0.05,2371.373,170,778,15,1158,54,21,52,2.0
11512,6,2018-07-31,0,73,1,1,33971,96.0,3.47,3.1,4.69,0.02,11748.98,221,514,8,1415,36,44,64,10.0
10778,5,2018-07-31,0,122,1,2,38853,92.0,3.32,3.02,4.71,0.0,16330.511999999999,198,553,10,1618,38,40,55,8.0
9758,22,2018-07-31,0,102,1,2,48069,111.0,3.47,2.83,4.64,0.0,95.94,250,367,6,2002,25,66,61,38.0
2282,23,2018-07-31,0,116,1,2,61492,99.0,3.0,2.82,4.48,0.02,45498.805,157,778,12,2562,54,21,65,13.0
9555,22,2018-07-31,0,69,1,2,52681,98.0,2.84,2.68,4.3,0.05,857.038,120,673,15,2195,47,21,45,2.0
9694,22,2018-07-31,0,101,1,2,60718,103.0,2.89,2.86,4.18,0.09,1218.989,186,751,10,2529,52,23,75,27.0
11432,6,2018-07-31,0,115,1,1,36344,90.0,3.44,2.83,4.64,0.01,7112.139,194,607,12,1514,42,33,51,22.0
9562,22,2018-07-31,0,155,1,2,39455,94.0,3.22,3.09,4.55,0.01,1606.94,225,667,11,1643,46,33,61,42.0
8707,23,2018-07-31,0,73,1,3,46892,91.0,3.78,3.22,4.67,0.04,8260.376,140,703,16,1953,49,24,44,2.0
11397,8,2018-07-31,0,100,1,1,27591,85.0,3.29,3.04,4.77,0.0,3564.511,135,-1,-1,1149,-1,-1,-1,-5.0
5036,23,2018-07-31,0,82,1,2,37104,99.0,3.62,3.03,4.71,0.18,3258.367,171,489,7,1546,34,33,70,40.0
9774,5,2018-07-31,0,90,1,2,40722,91.0,3.58,2.87,4.81,0.02,155.238,190,346,6,1696,24,67,58,3.0
9178,23,2018-07-31,0,59,1,3,53418,99.0,3.05,2.48,4.54,0.0,21627.187,160,556,7,2225,39,37,79,5.0
9116,12,2018-07-31,0,58,1,3,46371,97.0,3.02,2.71,4.7,0.0,274157.243,190,645,7,1932,45,29,92,58.0
11245,6,2018-07-31,0,119,1,1,46488,104.0,3.21,2.58,4.65,0.01,5861.383000000001,172,505,6,1937,35,35,84,2.0
9427,22,2018-07-31,0,69,1,2,46138,92.0,3.27,2.72,4.67,0.01,32734.058999999997,118,652,11,1922,45,19,59,5.0
9078,22,2018-07-31,0,94,1,3,52048,103.0,3.29,3.12,4.2,0.1,394.457,108,670,9,2168,47,21,74,7.0
6327,22,2018-07-31,0,107,1,2,44060,87.0,3.28,3.0,4.71,0.04,6760.828,124,763,8,1835,53,18,95,8.0
8867,5,2018-07-31,0,98,1,3,38860,93.0,3.1,3.29,4.5,0.02,5420.0109999999995,200,676,11,1619,47,35,61,21.0
4019,22,2018-07-31,0,148,1,2,38060,97.0,3.75,3.07,4.73,0.0,7379.0419999999995,339,532,6,1585,37,48,89,178.0
11498,8,2018-07-31,0,73,1,1,40357,105.0,3.22,2.9,4.63,0.03,2387.81,742,466,8,1681,32,92,58,288.0
9788,22,2018-07-31,0,57,1,2,49652,102.0,3.25,2.58,4.78,0.0,7834.297,152,754,10,2068,53,20,75,1.0
9545,5,2018-07-31,0,91,1,2,33422,88.0,3.25,3.22,4.57,0.03,29040.214,198,423,7,1392,29,55,60,4.0
11318,8,2018-07-31,0,173,1,1,45140,92.0,3.72,3.22,4.6,0.02,44771.332,223,706,10,1880,49,36,71,19.0
9431,23,2018-07-31,0,72,1,2,55670,93.0,3.56,2.48,4.64,0.01,348.337,166,624,16,2319,43,27,39,26.0
10609,22,2018-07-31,0,62,1,5,44383,96.0,3.81,2.64,4.82,0.01,273.526,146,426,11,1849,29,43,39,0.0
6373,23,2018-07-31,0,128,1,2,43196,93.0,3.27,2.86,4.77,0.0,9749.892,147,616,13,1799,42,27,47,-4.0
11561,6,2018-08-01,0,59,1,1,35038,91.0,3.09,3.04,4.62,0.01,7030.725,222,441,17,1459,31,53,26,1.0
11136,6,2018-08-01,0,123,1,1,35976,96.0,3.02,2.73,4.69,0.0,30974.205,193,595,8,1499,41,31,74,26.0
11505,8,2018-08-01,0,85,1,1,24254,113.0,3.93,3.09,4.62,0.05,29853.819,903,405,6,1010,28,146,68,454.0
11296,6,2018-08-01,0,129,1,1,35601,89.0,3.39,2.71,4.67,0.0,56234.132000000005,181,505,10,1483,35,42,50,6.0
11145,2,2018-08-01,0,51,1,1,41862,104.0,3.59,2.92,4.63,0.03,46.238,251,463,8,1744,32,54,58,20.0
11458,6,2018-08-01,0,92,1,1,44605,99.0,3.34,2.74,4.71,0.0,1931.969,171,577,15,1858,40,34,38,10.0
11315,2,2018-08-01,0,51,1,1,47060,95.0,3.13,2.96,4.51,0.14,8851.155999999999,200,487,9,1960,34,49,54,18.0
11351,8,2018-08-01,0,63,1,1,45003,94.0,2.89,3.01,4.59,0.03,243220.22100000002,162,532,12,1875,37,35,44,-7.0
11298,8,2018-08-01,0,86,1,1,38465,110.0,3.35,2.66,4.74,0.01,3357.3759999999997,179,397,6,1602,28,50,66,-1.0
11344,8,2018-08-01,0,88,1,1,30156,93.0,3.68,2.9,4.65,0.02,901.57,174,529,16,1256,37,39,33,5.0
11530,8,2018-08-01,0,63,1,1,27364,92.0,3.83,2.95,4.85,0.02,266072.622,182,712,11,1140,49,26,65,10.0
11314,8,2018-08-01,0,74,1,1,35898,98.0,3.5,2.91,4.57,0.02,297166.31,192,630,13,1084,44,33,48,12.0
11416,2,2018-08-01,0,44,1,1,36723,88.0,3.57,2.66,4.71,0.0,100925.22099999999,198,676,11,1530,47,29,61,26.0
11529,2,2018-08-01,0,47,1,1,31897,92.0,3.08,2.87,4.66,0.0,997.7,236,667,12,1329,46,41,56,4.0
11538,6,2018-08-01,0,74,1,1,23881,86.0,3.44,3.13,4.61,0.01,7063.175,211,616,10,995,43,34,62,35.0
11428,6,2018-08-01,0,94,1,1,37567,89.0,3.27,2.99,4.7,0.0,4036.453,156,429,11,1565,31,42,39,1.0
11494,6,2018-08-01,0,84,1,1,41807,94.0,3.29,2.71,4.66,0.0,4688.133,240,478,10,1741,33,52,48,27.0
1,22,2018-08-01,0,58,1,3,52840,93.0,3.32,2.96,4.5,0.03,56623.962,139,613,12,2201,43,26,51,-4.0
9543,22,2018-08-01,0,88,1,2,46625,101.0,3.32,3.09,4.53,0.05,2648.4990000000003,204,547,8,1942,37,37,68,1.0
9540,23,2018-08-01,0,59,1,2,62937,96.0,2.99,3.04,4.53,0.06,157036.316,137,-1,-1,2622,-1,-1,-1,6.0
9021,23,2018-08-01,0,73,1,3,49742,96.0,2.73,2.63,4.6,0.01,43351.096,164,811,13,2072,56,22,62,17.0
4395,5,2018-08-01,0,56,1,2,48095,97.0,3.03,2.96,4.36,0.06,26977.379,220,507,9,2003,35,49,56,26.0
9510,22,2018-08-01,0,141,1,2,47831,102.0,2.75,2.63,4.43,0.07,419.759,167,661,14,1992,46,30,47,-6.0
7154,23,2018-08-01,0,72,1,6,36299,93.0,3.18,3.02,4.64,0.02,9794.903,124,763,16,1512,58,16,48,-3.0
10792,12,2018-08-01,0,64,1,2,47258,101.0,3.5,2.88,4.65,0.06,31768.73,215,412,5,1969,28,54,82,14.0
9555,22,2018-08-01,0,70,1,2,52706,97.0,2.83,2.7,4.47,0.31,171001.453,174,562,11,2196,39,32,51,27.0
4019,22,2018-08-01,0,149,1,2,40925,91.0,3.4,3.09,4.73,0.03,16634.133,210,-1,-1,1705,-1,-1,-1,81.0
7550,22,2018-08-01,0,68,1,5,74615,104.0,3.07,2.9,4.39,0.04,97274.70300000001,150,493,11,3108,34,33,45,10.0
9823,23,2018-08-01,0,69,1,2,42854,109.0,3.82,3.13,4.56,0.09,5308.843000000001,532,405,7,1785,27,110,58,275.0
9545,5,2018-08-01,0,92,1,2,35320,93.0,3.38,3.28,4.47,0.04,12246.156,180,544,7,1471,38,36,78,-8.0
4945,22,2018-08-01,0,64,1,2,45698,92.0,3.89,2.92,4.56,0.06,106659.582,119,814,10,1904,57,16,81,1.0
10762,12,2018-08-01,0,124,1,5,43498,104.0,3.39,2.86,4.55,0.09,49888.443,198,435,6,1812,30,47,72,17.0
5036,10,2018-08-01,0,83,1,2,41411,96.0,3.63,2.99,4.69,0.03,271.643,190,547,15,1725,38,35,36,48.0
9358,23,2018-08-01,0,85,1,2,47985,97.0,2.99,2.71,4.5,0.0,9682.779,140,820,18,1999,57,19,46,-14.0
9178,23,2018-08-01,0,60,1,3,53248,93.0,3.09,2.46,4.64,0.0,181.13299999999998,170,658,12,2218,46,28,55,15.0
9307,23,2018-08-01,0,145,1,2,48259,104.0,2.87,2.65,4.78,0.0,4130.476,115,778,14,2010,53,20,56,6.0
5081,22,2018-08-01,0,111,1,2,43083,90.0,3.57,2.83,4.73,0.01,37757.231,610,157,9,1795,12,303,17,430.0
9414,5,2018-08-01,0,200,1,2,47041,124.0,2.96,2.99,4.28,0.1,83945.957,502,-1,-1,1960,-1,-1,-1,180.0
6373,23,2018-08-01,0,129,1,2,41070,95.0,3.39,2.87,4.77,0.02,2606.152,639,330,6,1711,23,184,55,294.0
10771,5,2018-08-01,0,97,1,2,44766,90.0,3.71,3.08,4.77,0.01,2985.381,148,424,7,1865,31,36,61,9.0
4991,23,2018-08-01,0,100,1,2,45182,104.0,3.43,2.58,4.7,0.5,21727.006,188,553,9,1882,38,34,61,41.0
9767,22,2018-08-01,0,99,1,2,40390,90.0,3.55,2.96,4.74,0.0,43.651,154,534,13,1682,37,36,41,5.0
9146,23,2018-08-01,0,75,1,3,58422,101.0,2.94,3.01,3.59,0.18,197696.74800000002,125,646,12,2434,45,21,54,1.0
10793,5,2018-08-01,0,78,1,2,46484,92.0,3.56,2.81,4.78,0.0,23067.467,219,469,12,1936,33,46,39,41.0
9637,5,2018-08-01,0,142,1,2,46875,104.0,2.72,2.5,4.37,0.09,1210598.643,175,-1,-1,1953,-1,-1,-1,5.0
9634,5,2018-08-01,0,74,1,2,46392,96.0,3.27,3.11,4.69,0.02,323.593,192,652,9,1933,45,31,72,7.0
8742,23,2018-08-01,0,73,1,3,58644,108.0,2.54,2.79,4.35,0.03,83752.9,108,-1,-1,2443,-1,-1,-1,14.0
9630,5,2018-08-01,0,116,1,2,50114,94.0,3.17,3.02,4.69,0.01,272897.696,176,-1,-1,2088,-1,-1,-1,23.0
8898,23,2018-08-01,0,115,1,3,37352,97.0,4.28,2.88,4.78,0.05,3318.9429999999998,151,766,12,1556,53,24,64,-1.0
9781,22,2018-08-01,0,63,1,2,46499,94.0,3.08,3.2,4.39,0.05,1361.444,495,333,7,1937,23,125,48,209.0
8659,23,2018-08-01,0,66,1,3,52701,97.0,3.05,2.86,4.56,0.01,5382.696999999999,125,628,6,2195,44,22,105,-1.0
9788,22,2018-08-01,0,58,1,2,47810,97.0,3.23,2.64,4.74,0.0,12161.861,181,619,9,1992,43,32,69,35.0
9694,22,2018-08-01,0,102,1,2,63275,106.0,2.87,2.82,4.24,0.09,7464.49,159,712,13,2636,49,24,55,0.0
9678,5,2018-08-01,0,95,1,2,51573,100.0,3.17,2.62,4.64,0.0,89742.89300000001,259,339,5,2148,24,82,68,31.0
8375,8,2018-08-01,0,87,1,4,42748,95.0,3.65,3.17,4.76,0.06,17660.387,186,459,9,1781,32,49,51,7.0
8059,6,2018-08-01,0,95,1,2,44779,88.0,3.74,3.13,4.89,0.03,1538.1529999999998,182,465,9,1865,32,39,52,12.0
8951,23,2018-08-01,0,65,1,3,55415,96.0,3.47,2.91,4.43,0.08,35481.354,107,700,12,2308,49,17,58,-4.0
2531,22,2018-08-01,0,82,1,3,54821,102.0,2.77,2.68,4.46,0.05,33113.11,163,655,9,2284,46,28,73,8.0
10794,23,2018-08-01,0,85,1,2,44540,96.0,2.75,2.79,4.65,0.0,2098.94,194,640,11,1855,45,33,58,17.0
8049,6,2018-08-01,0,100,1,2,37102,91.0,3.55,3.13,4.77,0.03,10185.911,183,441,5,1545,31,44,88,7.0
9178,23,2018-08-02,0,61,1,3,54118,97.0,3.0,2.53,4.59,0.01,368128.96,142,685,9,2254,48,27,76,-5.0
7735,22,2018-08-02,0,112,1,5,60759,99.0,2.94,2.68,4.49,0.03,108892.93400000001,157,-1,-1,2531,-1,-1,-1,6.0
9802,6,2018-08-02,0,72,1,2,36544,99.0,3.22,3.07,4.62,0.09,399.944,206,570,9,1070,40,38,63,6.0
8375,8,2018-08-02,0,88,1,4,41802,92.0,3.62,3.1,4.81,0.05,13458.608999999999,204,511,10,1741,35,42,51,13.0
11428,6,2018-08-02,0,95,1,1,40677,91.0,3.47,2.93,4.71,0.02,3404.0820000000003,148,634,20,1694,42,30,32,5.0
6327,22,2018-08-02,0,109,1,2,45952,88.0,3.6,3.08,4.65,0.07,2243.881,103,-1,-1,1914,-1,-1,-1,10.0
8659,23,2018-08-02,0,67,1,3,53584,98.0,3.21,2.83,4.6,0.03,1438.7979999999998,116,577,5,2232,40,24,115,-1.0
8046,22,2018-08-02,0,64,1,4,46951,95.0,3.58,3.13,4.49,0.08,89125.054,159,595,8,1956,41,27,74,8.0
9781,22,2018-08-02,0,64,1,2,40529,92.0,3.56,3.08,4.48,0.03,8770.004,204,727,14,1688,51,25,52,5.0
6280,23,2018-08-02,0,113,1,2,37581,113.0,3.61,3.06,4.52,0.11,37239.179,127,696,11,1565,50,23,63,3.0
6296,22,2018-08-02,0,201,1,2,45328,91.0,3.76,3.12,4.7,0.0,268.534,192,-1,-1,1888,-1,-1,-1,-3.0
9141,22,2018-08-02,0,90,1,3,57542,94.0,3.21,3.06,4.44,0.07,109144.06,117,766,11,2397,53,16,70,-2.0
9767,22,2018-08-02,0,100,1,2,43863,85.0,3.21,2.89,4.71,0.0,15170.495,167,592,9,1827,41,30,66,7.0
11420,8,2018-08-02,0,107,1,1,33024,93.0,3.36,2.71,4.68,0.04,3040.883,154,742,16,1376,49,22,46,-12.0
9844,23,2018-08-02,0,73,1,2,45441,96.0,2.73,3.13,4.29,0.06,32658.778,122,679,21,1893,48,20,32,-3.0
11351,8,2018-08-02,0,64,1,1,46988,92.0,2.98,2.97,4.59,0.06,249.459,175,574,10,1957,40,30,57,1.0
11412,8,2018-08-02,0,104,1,1,46570,102.0,3.02,2.78,4.51,0.01,1510.079,479,721,16,1940,50,41,45,260.0
9778,23,2018-08-02,0,67,1,2,48082,100.0,2.72,2.59,4.46,0.06,4265.795999999999,313,772,13,2003,53,26,59,168.0
9835,23,2018-08-02,0,73,1,2,57853,98.0,3.35,3.08,4.26,0.08,53579.677,174,595,11,2410,41,31,54,13.0
11352,6,2018-08-02,0,94,1,1,38182,92.0,3.24,3.2,4.61,0.02,20417.376,167,607,10,1590,42,29,61,-2.0
8951,23,2018-08-02,0,66,1,3,56787,100.0,2.93,3.02,4.39,0.07,1976.969,125,688,12,2366,48,19,57,15.0
8281,23,2018-08-02,0,110,1,4,32003,94.0,3.93,2.56,4.85,0.0,6683.436,102,541,9,1333,38,22,60,-7.0
9116,12,2018-08-02,0,60,1,3,47682,94.0,3.22,2.76,4.66,0.01,36391.492,196,556,7,1986,39,37,79,5.0
11362,8,2018-08-02,0,108,1,1,36768,103.0,3.49,2.8,4.81,0.0,10232.935,616,616,10,1532,43,57,62,256.0
11181,6,2018-08-02,0,211,1,1,38122,97.0,3.45,3.08,4.47,0.03,43651.569,174,525,8,1588,40,37,66,13.0
8185,23,2018-08-02,0,116,1,4,36631,98.0,3.86,3.07,4.58,0.02,959.4,133,742,4,1526,52,17,186,-1.0
11444,8,2018-08-02,0,109,1,1,33662,97.0,3.03,2.88,4.87,0.02,1291.219,210,520,11,1402,36,46,47,-11.0
2531,22,2018-08-02,0,83,1,3,51486,100.0,3.0,2.72,4.44,0.06,5272.3,194,643,9,2145,45,30,71,18.0
9562,22,2018-08-02,0,157,1,2,41629,96.0,3.03,3.1,4.51,0.01,14092.893,205,715,13,1734,50,31,55,19.0
11245,6,2018-08-02,0,121,1,1,47416,98.0,3.37,2.65,4.62,0.01,1840.771,157,450,6,1975,34,39,75,18.0
3362,23,2018-08-02,0,65,1,3,49224,93.0,3.51,2.76,4.65,0.03,6397.344,194,526,9,2051,37,36,58,25.0
10792,12,2018-08-02,0,65,1,2,43527,95.0,3.44,2.93,4.62,0.04,44874.532999999996,199,624,8,1813,45,32,78,9.0
11314,8,2018-08-02,0,75,1,1,37692,105.0,3.38,2.83,4.69,0.02,184.926,174,748,9,1570,52,25,83,5.0
4296,5,2018-08-02,0,112,1,3,29342,113.0,3.85,2.83,4.66,0.1,18967.053,474,549,10,1222,38,69,55,103.0
4318,12,2018-08-02,0,67,1,3,46235,101.0,3.45,3.13,4.44,0.05,9794.903,191,540,8,1926,37,38,68,12.0
4369,10,2018-08-02,0,137,1,2,50944,111.0,2.89,2.54,4.6,0.04,2773.3190000000004,197,576,10,2122,40,35,58,13.0
9573,23,2018-08-02,0,77,1,2,53319,102.0,3.09,2.83,4.5,0.02,44874.532999999996,122,745,17,2221,52,20,44,-9.0
11102,6,2018-08-02,0,140,1,1,40404,95.0,3.4,2.8,4.7,0.0,1963.361,155,502,9,1683,35,35,56,6.0
1,22,2018-08-02,0,59,1,3,45885,94.0,3.45,2.95,4.53,0.03,11803.207,133,676,12,1911,47,20,56,-10.0
11561,6,2018-08-02,0,60,1,1,35527,92.0,3.34,2.97,4.64,0.01,903.6489999999999,286,703,16,1480,48,33,44,22.0
11560,6,2018-08-02,0,57,1,1,42670,92.0,3.03,2.92,4.67,0.01,1614.359,184,685,14,1777,48,29,49,1.0
11553,2,2018-08-02,0,54,1,1,38860,92.0,3.65,3.14,4.47,0.05,2249.055,155,529,8,1619,37,36,66,-1.0
11547,2,2018-08-02,0,50,1,1,34494,95.0,3.08,2.81,4.6,0.01,27227.009,197,-1,-1,1437,-1,-1,-1,3.0
9634,5,2018-08-02,0,75,1,2,45689,94.0,3.44,3.12,4.75,0.02,4139.997,222,715,11,1903,48,30,65,16.0
9630,5,2018-08-02,0,117,1,2,45153,92.0,3.33,3.05,4.69,0.03,24.945,179,-1,-1,1881,-1,-1,-1,16.0
9616,5,2018-08-02,0,116,1,2,49373,93.0,3.47,3.1,4.7,0.01,199.067,528,-1,-1,2057,-1,-1,-1,250.0
11529,2,2018-08-02,0,48,1,1,27383,93.0,3.05,2.84,4.63,0.0,1503.142,243,709,11,1140,51,34,64,8.0
10791,22,2018-08-02,0,65,1,2,39222,95.0,3.97,3.16,4.76,0.05,0.11900000000000001,476,844,8,1634,58,26,106,333.0
11447,8,2018-08-02,0,102,1,1,33294,91.0,3.82,3.17,4.62,0.03,2710.192,147,790,12,1387,55,21,66,-12.0
9505,23,2018-08-02,0,102,1,2,49556,91.0,3.16,2.97,4.63,0.0,3899.42,210,639,12,2064,44,38,53,17.0
9487,5,2018-08-02,0,178,1,2,51822,99.0,3.12,2.88,4.49,0.04,11428.785,178,676,11,2159,47,31,61,1.0
9358,23,2018-08-02,0,86,1,2,53835,96.0,3.25,2.67,4.59,0.01,5296.634,149,736,14,2243,51,24,53,2.0
10771,5,2018-08-02,0,98,1,2,42354,88.0,3.86,3.09,4.71,0.01,3083.1859999999997,137,-1,-1,1764,-1,-1,-1,-1.0
9427,22,2018-08-02,0,71,1,2,47024,92.0,3.19,2.72,4.7,0.0,303.389,127,514,8,1959,36,27,64,9.0
10762,12,2018-08-02,0,125,1,5,39010,103.0,2.91,2.68,4.48,0.04,32284.928,179,445,6,1625,31,48,74,7.0
5036,10,2018-08-02,0,84,1,2,43053,104.0,3.51,3.0,4.71,0.05,1610.644,176,412,13,1793,29,45,32,33.0
11494,6,2018-08-02,0,85,1,1,41816,98.0,3.42,2.8,4.61,0.03,32359.382,309,586,14,1742,41,46,42,93.0
9523,23,2018-08-02,0,120,1,2,48520,99.0,3.18,3.21,4.27,0.07,9036.491,132,826,14,2021,57,18,59,-17.0
11470,8,2018-08-02,0,86,1,1,31391,87.0,3.06,2.98,4.34,0.51,7655.9619999999995,184,706,14,1307,49,29,50,-3.0
6097,22,2018-08-02,0,105,1,2,56661,96.0,3.75,2.66,4.74,0.0,1729.816,477,685,13,2360,48,34,53,224.0
9677,22,2018-08-03,0,58,1,2,50656,106.0,2.79,2.73,4.44,0.04,51999.609000000004,109,673,9,2110,47,19,75,25.0
8668,23,2018-08-03,0,73,1,3,53821,104.0,3.13,2.61,4.3,0.03,273527.045,129,847,15,2242,59,17,56,-11.0
9681,12,2018-08-03,0,143,1,2,41589,92.0,3.63,2.94,4.78,0.0,21379.617000000002,193,631,9,1732,44,32,70,11.0
11344,8,2018-08-03,0,90,1,1,32956,89.0,3.91,2.91,4.71,0.02,1909.8529999999998,183,490,12,1373,34,44,41,28.0
9329,23,2018-08-03,0,71,1,2,63347,94.0,3.56,2.66,4.68,0.02,144543.926,153,498,12,2639,35,34,42,20.0
8707,23,2018-08-03,0,76,1,3,48965,92.0,3.72,3.14,4.69,0.04,7328.241,145,673,15,2040,47,26,45,7.0
9345,23,2018-08-03,0,80,1,2,42238,103.0,3.25,3.11,4.57,0.03,4875.287,126,860,12,1759,55,18,72,-3.0
8672,22,2018-08-03,0,109,1,3,56117,104.0,2.93,2.57,4.49,0.03,1267.652,112,682,10,1546,45,19,68,8.0
8867,5,2018-08-03,0,101,1,3,49934,94.0,3.75,3.14,4.62,0.01,25061.102000000003,189,682,11,2080,48,34,62,15.0
9774,5,2018-08-03,0,93,1,2,48784,91.0,3.7,2.93,4.77,0.04,4385.308,197,339,5,2032,24,65,68,1.0
11357,6,2018-08-03,0,83,1,1,28218,94.0,3.02,2.9,4.49,0.03,2228.435,156,796,23,1175,55,23,35,3.0
11315,2,2018-08-03,0,53,1,1,42152,93.0,3.18,3.12,4.59,0.04,9727.47,219,525,10,1756,36,44,52,14.0
11318,8,2018-08-03,0,176,1,1,35824,86.0,3.55,3.23,4.63,0.01,223.872,445,790,10,918,55,25,79,117.0
9523,23,2018-08-03,0,121,1,2,48582,92.0,2.86,3.17,4.37,0.06,622299.815,140,697,14,2024,48,23,50,-10.0
11349,6,2018-08-03,0,85,1,1,35289,98.0,3.2,3.11,4.42,0.3,87297.133,194,721,14,1470,50,32,52,24.0
9706,5,2018-08-03,0,99,1,2,36609,92.0,3.21,2.76,4.75,0.0,12050.355,327,565,10,1525,38,61,56,22.0
8975,23,2018-08-03,0,73,1,3,54449,98.0,3.65,2.85,4.72,0.01,2747.8940000000002,132,751,20,2268,52,20,38,21.0
11298,8,2018-08-03,0,88,1,1,38993,105.0,3.0,2.68,4.79,0.0,173.77900000000002,167,-1,-1,1624,-1,-1,-1,1.0
9778,23,2018-08-03,0,68,1,2,46753,94.0,2.77,2.64,4.5,0.02,314.051,119,730,13,1948,51,21,56,-5.0
11348,8,2018-08-03,0,151,1,1,48751,103.0,3.2,2.6,4.58,0.02,461.31699999999995,179,450,5,2031,31,51,90,-15.0
8969,22,2018-08-03,0,72,1,3,52368,104.0,2.98,2.72,4.36,0.08,5520.775,123,589,12,2182,41,23,49,6.0
9505,23,2018-08-03,0,103,1,2,47389,89.0,3.29,2.97,4.6,0.01,25292.972,188,787,9,1974,55,26,87,1.0
11245,6,2018-08-03,0,122,1,1,47204,95.0,3.4,2.65,4.61,0.02,39084.09,174,616,7,1966,40,30,88,10.0
9802,6,2018-08-03,0,73,1,2,34808,98.0,3.32,2.98,4.62,0.05,2328.091,208,436,7,1450,30,51,62,10.0
11447,8,2018-08-03,0,103,1,1,32539,92.0,3.66,3.18,4.65,0.02,1479.108,164,640,11,1355,44,31,58,-2.0
4991,23,2018-08-03,0,102,1,2,45578,104.0,3.62,2.62,4.69,0.0,29107.154,139,666,9,1899,46,23,74,-2.0
10771,5,2018-08-03,0,99,1,2,39856,88.0,3.78,3.08,4.75,0.02,824.137,129,-1,-1,1660,-1,-1,-1,-7.0
4927,23,2018-08-03,0,62,1,2,46388,97.0,3.44,2.95,4.56,0.02,188799.14399999997,140,775,13,1932,54,16,60,8.0
11145,2,2018-08-03,0,53,1,1,41186,99.0,3.38,2.84,4.69,0.03,4355.1179999999995,226,358,8,1716,25,68,45,6.0
11494,6,2018-08-03,0,86,1,1,43248,92.0,3.54,2.79,4.67,0.0,6652.73,163,658,10,1802,46,29,66,-11.0
6373,23,2018-08-03,0,131,1,2,41833,90.0,3.65,2.86,4.73,0.0,109.14399999999999,163,655,11,1743,46,27,60,1.0
6362,23,2018-08-03,0,104,1,2,50285,92.0,3.23,2.71,4.79,0.0,153.815,128,757,11,2095,53,17,69,-5.0
9849,22,2018-08-03,0,56,1,2,34768,95.0,3.72,2.87,5.0,0.0,353.99699999999996,204,-1,-1,1448,-1,-1,-1,29.0
6280,23,2018-08-03,0,114,1,2,35812,110.0,3.86,2.98,4.4,0.11,14859.354,166,706,11,1492,47,25,64,22.0
6240,23,2018-08-03,0,70,1,2,58800,98.0,3.27,2.69,4.53,0.01,11040.791000000001,162,412,7,2450,29,45,59,2.0
5081,22,2018-08-03,0,113,1,2,46971,88.0,3.55,2.8,4.73,0.0,48.977,102,823,11,1957,55,15,75,-11.0
10778,5,2018-08-03,0,125,1,2,46096,92.0,3.96,3.06,4.63,0.01,342.767,174,502,8,1920,38,40,63,0.0
11538,6,2018-08-03,0,76,1,1,36218,88.0,3.29,3.2,4.51,0.03,36307.8,182,667,12,1509,46,32,56,7.0
11547,2,2018-08-03,0,51,1,1,29279,94.0,2.41,2.75,4.63,0.01,14092.893,211,694,15,1219,48,30,46,6.0
11560,6,2018-08-03,0,58,1,1,43272,91.0,3.04,2.97,4.68,0.02,2992.263,184,516,12,1803,36,42,43,21.0
1,22,2018-08-03,0,60,1,3,45336,88.0,3.24,2.91,4.47,0.06,3917.4179999999997,130,576,12,1889,39,26,48,-1.0
11565,2,2018-08-03,0,52,1,1,34310,106.0,3.37,2.73,4.72,0.0,530.884,205,622,13,1429,43,36,48,-2.0
11529,2,2018-08-03,0,49,1,1,26833,93.0,2.77,2.93,4.62,0.0,2760.577,219,-1,-1,1118,-1,-1,-1,-2.0
4296,5,2018-08-03,0,113,1,3,32030,100.0,3.63,2.89,4.64,0.05,41020.402,214,745,10,1334,55,24,74,-28.0
10791,22,2018-08-03,0,66,1,2,35537,91.0,4.18,3.09,4.72,0.03,271018.92,133,739,10,1480,52,19,74,13.0
4019,22,2018-08-03,0,151,1,2,38756,92.0,3.49,3.05,4.78,0.01,4375.218,124,733,9,1614,51,20,81,-1.0
10793,5,2018-08-03,0,80,1,2,46813,96.0,3.2,2.8,4.76,0.0,2317.393,175,544,8,1950,38,36,68,8.0
10794,23,2018-08-03,0,87,1,2,45191,122.0,2.87,2.79,4.61,0.05,317687.30100000004,451,484,7,1882,33,70,69,151.0
11420,8,2018-08-03,0,108,1,1,40625,91.0,3.57,2.73,4.67,0.01,0.27699999999999997,174,595,12,1146,41,33,50,15.0
7971,5,2018-08-03,0,62,1,2,44935,96.0,3.63,3.03,4.75,0.01,3169.566,201,528,10,1872,37,39,53,18.0
11412,8,2018-08-03,0,105,1,1,42770,102.0,3.29,2.77,4.55,0.03,333.426,128,853,14,1782,59,17,61,-5.0
